game_id,game_cat,exit_strategy,threshold,exit_window_s,entry_ts,exit_ts,direction,entry_price,exit_price,net_edge_at_entry,time_remaining_feature,is_endgame,pnl_gross,pnl_net,hold_time_s,game_result,split
0042400401,Finals,fixed_window,0.07,60,1749173050.834921,1749173114.934442,-1,0.87,0.86,0.09872070969827057,1835.0,False,0.010000000000000009,-0.006344999999999993,64.09952116012573,0,in_sample
0042400401,Finals,convergence,0.07,60,1749173155.127722,1749173243.708136,-1,0.86,0.84,0.08820631179919479,1798.0,False,0.020000000000000018,0.002164000000000013,88.58041405677795,0,in_sample
0042400401,Finals,fixed_window,0.07,60,1749173155.127722,1749173219.742384,-1,0.86,0.86,0.08820631179919479,1798.0,False,0.0,-0.016856000000000003,64.61466193199158,0,in_sample
0042400401,Finals,convergence,0.07,60,1749173318.781188,1749173328.220372,-1,0.86,0.84,0.08819942426921921,1723.0,False,0.020000000000000018,0.002164000000000013,9.439183950424194,0,in_sample
0042400401,Finals,fixed_window,0.07,60,1749173318.781188,1749173379.795021,-1,0.86,0.86,0.08819942426921921,1723.0,False,0.0,-0.016856000000000003,61.01383304595947,0,in_sample
0042400401,Finals,convergence,0.07,60,1749173341.25133,1749173388.666152,-1,0.87,0.88,0.09871024060364669,1721.0,False,-0.010000000000000009,-0.025309000000000012,47.41482210159302,0,in_sample
0042400401,Finals,fixed_window,0.07,60,1749173341.25133,1749173401.566058,-1,0.87,0.88,0.09871024060364669,1721.0,False,-0.010000000000000009,-0.025309000000000012,60.314728021621704,0,in_sample
0042400401,Finals,convergence,0.07,60,1749173771.496681,1749173814.580343,-1,0.92,0.89,0.11029626817951814,1539.0,False,0.030000000000000027,0.017995000000000032,43.083662033081055,0,in_sample
0042400401,Finals,fixed_window,0.07,60,1749173771.496681,1749173832.222304,-1,0.92,0.9,0.11029626817951814,1539.0,False,0.020000000000000018,0.008548000000000019,60.72562313079834,0,in_sample
0042400401,Finals,convergence,0.07,60,1749173861.230012,1749173888.401239,-1,0.9,0.91,0.08914531029452574,1502.0,False,-0.010000000000000009,-0.022033000000000007,27.171226978302002,0,in_sample
0042400401,Finals,fixed_window,0.07,60,1749173861.230012,1749173926.72322,-1,0.9,0.91,0.08914531029452574,1502.0,False,-0.010000000000000009,-0.022033000000000007,65.49320816993713,0,in_sample
0042400401,Finals,convergence,0.07,60,1749175171.183663,1749175231.157325,-1,0.92,0.91,0.07478186711758165,1354.0,False,0.010000000000000009,-0.0008849999999999882,59.97366213798523,0,in_sample
0042400401,Finals,fixed_window,0.07,60,1749175171.183663,1749175233.812487,-1,0.92,0.92,0.07478186711758165,1354.0,False,0.0,-0.010303999999999997,62.62882399559021,0,in_sample
0042400401,Finals,convergence,0.07,60,1749175244.926086,1749175257.261383,-1,0.92,0.92,0.07477968138141859,1322.0,False,0.0,-0.010303999999999997,12.335297107696533,0,in_sample
0042400401,Finals,fixed_window,0.07,60,1749175244.926086,1749175305.909259,-1,0.92,0.93,0.07477968138141859,1322.0,False,-0.010000000000000009,-0.019709000000000004,60.98317313194275,0,in_sample
0042400401,Finals,convergence,0.07,60,1749175363.74434,1749175404.577254,-1,0.92,0.93,0.07477640282251978,1274.0,False,-0.010000000000000009,-0.019709000000000004,40.83291411399841,0,in_sample
0042400401,Finals,fixed_window,0.07,60,1749175363.74434,1749175426.321708,-1,0.92,0.93,0.07477640282251978,1274.0,False,-0.010000000000000009,-0.019709000000000004,62.57736802101135,0,in_sample
0042400401,Finals,convergence,0.07,60,1749175431.457095,1749175456.037784,-1,0.93,0.93,0.10242102662845069,1245.0,False,0.0,-0.009113999999999994,24.580689191818237,0,in_sample
0042400401,Finals,fixed_window,0.07,60,1749175431.457095,1749175496.493367,-1,0.93,0.93,0.10242102662845069,1245.0,False,0.0,-0.009113999999999994,65.0362720489502,0,in_sample
0042400401,Finals,convergence,0.07,60,1749175613.465956,1749175617.261425,-1,0.93,0.93,0.10241539887325395,1169.0,False,0.0,-0.009113999999999994,3.795469045639038,0,in_sample
0042400401,Finals,fixed_window,0.07,60,1749175613.465956,1749175673.706504,-1,0.93,0.92,0.10241539887325395,1169.0,False,0.010000000000000009,0.00029100000000001347,60.2405481338501,0,in_sample
0042400401,Finals,convergence,0.07,60,1749175718.744928,1749175755.731518,-1,0.94,0.92,0.08027390268147855,1119.0,False,0.019999999999999907,0.010899999999999905,36.98659014701843,0,in_sample
0042400401,Finals,fixed_window,0.07,60,1749175718.744928,1749175782.465511,-1,0.94,0.94,0.08027390268147855,1119.0,False,0.0,-0.007896000000000007,63.72058320045471,0,in_sample
0042400401,Finals,convergence,0.07,60,1749175840.214006,1749175847.664124,-1,0.94,0.94,0.11301736437680548,1074.0,False,0.0,-0.007896000000000007,7.450118064880371,0,in_sample
0042400401,Finals,fixed_window,0.07,60,1749175840.214006,1749175902.611013,-1,0.94,0.94,0.11301736437680548,1074.0,False,0.0,-0.007896000000000007,62.39700698852539,0,in_sample
0042400401,Finals,convergence,0.07,60,1749175881.495552,1749175889.684176,-1,0.95,0.94,0.10658817189793592,1051.0,False,0.010000000000000009,0.002727000000000002,8.188623905181885,0,in_sample
0042400401,Finals,fixed_window,0.07,60,1749175881.495552,1749175943.368575,-1,0.95,0.93,0.10658817189793592,1051.0,False,0.019999999999999907,0.012117999999999908,61.87302303314209,0,in_sample
0042400401,Finals,convergence,0.07,60,1749175939.776751,1749176096.335686,-1,0.93,0.93,0.08535446446839261,1026.0,False,0.0,-0.009113999999999994,156.5589349269867,0,in_sample
0042400401,Finals,fixed_window,0.07,60,1749175939.776751,1749176005.996117,-1,0.93,0.93,0.08535446446839261,1026.0,False,0.0,-0.009113999999999994,66.2193660736084,0,in_sample
0042400401,Finals,convergence,0.07,60,1749176146.533076,1749176272.20599,-1,0.93,0.94,0.08534859102348573,940.0,False,-0.009999999999999898,-0.018504999999999897,125.67291402816772,0,in_sample
0042400401,Finals,fixed_window,0.07,60,1749176146.533076,1749176207.498179,-1,0.93,0.94,0.08534859102348573,940.0,False,-0.009999999999999898,-0.018504999999999897,60.96510291099548,0,in_sample
0042400401,Finals,convergence,0.07,60,1749176320.321534,1749176336.305962,-1,0.93,0.91,0.0853434006826717,864.0,False,0.020000000000000018,0.009710000000000022,15.98442816734314,0,in_sample
0042400401,Finals,fixed_window,0.07,60,1749176320.321534,1749176386.197469,-1,0.93,0.92,0.0853434006826717,864.0,False,0.010000000000000009,0.00029100000000001347,65.87593507766724,0,in_sample
0042400401,Finals,convergence,0.07,60,1749176353.031794,1749176480.901511,-1,0.93,0.93,0.0853422397040529,847.0,False,0.0,-0.009113999999999994,127.86971688270569,0,in_sample
0042400401,Finals,fixed_window,0.07,60,1749176353.031794,1749176418.907497,-1,0.93,0.93,0.0853422397040529,847.0,False,0.0,-0.009113999999999994,65.87570285797119,0,in_sample
0042400401,Finals,convergence,0.07,60,1749176519.262065,1749176574.276153,-1,0.92,0.88,0.11023535857520676,777.0,False,0.040000000000000036,0.027456000000000036,55.01408815383911,0,in_sample
0042400401,Finals,fixed_window,0.07,60,1749176519.262065,1749176579.676255,-1,0.92,0.88,0.11023535857520676,777.0,False,0.040000000000000036,0.027456000000000036,60.41419005393982,0,in_sample
0042400401,Finals,convergence,0.07,60,1749176601.935847,1749176981.41119,-1,0.91,0.94,0.16350320693634712,737.3,False,-0.029999999999999916,-0.039680999999999925,379.4753429889679,0,in_sample
0042400401,Finals,fixed_window,0.07,60,1749176601.935847,1749176665.02291,-1,0.91,0.91,0.16350320693634712,737.3,False,0.0,-0.011465999999999997,63.08706307411194,0,in_sample
0042400401,Finals,convergence,0.07,60,1749177013.706005,1749177304.173008,-1,0.95,0.96,0.07647732990702484,664.0,False,-0.010000000000000009,-0.016013000000000013,290.46700286865234,0,in_sample
0042400401,Finals,fixed_window,0.07,60,1749177013.706005,1749177078.253116,-1,0.95,0.95,0.07647732990702484,664.0,False,0.0,-0.006650000000000007,64.54711079597473,0,in_sample
0042400401,Finals,convergence,0.07,60,1749177332.84438,1749177654.00023,-1,0.97,0.91,0.0726324249417832,582.0,False,0.05999999999999994,0.05222999999999994,321.15585017204285,0,in_sample
0042400401,Finals,fixed_window,0.07,60,1749177332.84438,1749177394.055985,-1,0.97,0.96,0.0726324249417832,582.0,False,0.010000000000000009,0.005275000000000004,61.211605072021484,0,in_sample
0042400401,Finals,convergence,0.07,60,1749177669.357527,1749178216.079804,-1,0.93,0.82,0.0853169730366448,477.0,False,0.1100000000000001,0.0951110000000001,546.7222769260406,0,in_sample
0042400401,Finals,fixed_window,0.07,60,1749177669.357527,1749177729.871547,-1,0.93,0.92,0.0853169730366448,477.0,False,0.010000000000000009,0.00029100000000001347,60.51401996612549,0,in_sample
0042400401,Finals,convergence,0.07,60,1749178257.374272,1749178652.75411,-1,0.88,0.84,0.13180288340592722,314.0,False,0.040000000000000036,0.02320000000000003,395.37983798980713,0,in_sample
0042400401,Finals,fixed_window,0.07,60,1749178257.374272,1749178317.826553,-1,0.88,0.92,0.13180288340592722,314.0,False,-0.040000000000000036,-0.052544000000000035,60.45228099822998,0,in_sample
0042400401,Finals,convergence,0.07,60,1749178711.30272,1749178739.375011,-1,0.92,0.88,0.11018700882396563,172.0,True,0.040000000000000036,0.027456000000000036,28.072290897369385,0,in_sample
0042400401,Finals,fixed_window,0.07,60,1749178711.30272,1749178771.663124,-1,0.92,0.89,0.11018700882396563,172.0,True,0.030000000000000027,0.017995000000000032,60.3604040145874,0,in_sample
0042400401,Finals,convergence,0.07,60,1749178749.934475,1749178792.512552,-1,0.91,0.82,0.1634466554031031,158.0,True,0.09000000000000008,0.07393500000000007,42.5780770778656,0,in_sample
0042400401,Finals,fixed_window,0.07,60,1749178749.934475,1749178810.759918,-1,0.91,0.82,0.1634466554031031,158.0,True,0.09000000000000008,0.07393500000000007,60.82544302940369,0,in_sample
0042400401,Finals,convergence,0.07,60,1749178861.821537,1749179030.505866,-1,0.87,0.7,0.12126031268506526,134.0,True,0.17000000000000004,0.14738300000000004,168.68432903289795,0,in_sample
0042400401,Finals,fixed_window,0.07,60,1749178861.821537,1749178921.975723,-1,0.87,0.82,0.12126031268506526,134.0,True,0.050000000000000044,0.03175100000000004,60.15418601036072,0,in_sample
0042400401,Finals,game_end,0.07,60,1749179056.354656,1749179279.924394,1,0.02,0.0,0.6434434017515752,67.0,True,-0.02,-0.021372000000000002,223.56973791122437,0,in_sample
0042400401,Finals,fixed_window,0.07,60,1749179056.354656,1749179116.575545,1,0.02,0.11,0.6434434017515752,67.0,True,0.09,0.081775,60.2208890914917,0,in_sample
0042400402,Finals,convergence,0.07,60,1749427692.469456,1749429639.398755,-1,0.83,0.86,0.23741963847454953,2880.0,False,-0.030000000000000027,-0.04830500000000003,1946.9292991161346,1,in_sample
0042400402,Finals,fixed_window,0.07,60,1749427692.469456,1749427755.873251,-1,0.83,0.83,0.23741963847454953,2880.0,False,0.0,-0.019754000000000008,63.40379500389099,1,in_sample
0042400402,Finals,convergence,0.07,60,1749429702.824313,1749429730.454953,-1,0.85,0.84,0.12129541890083491,2101.0,False,0.010000000000000009,-0.008332999999999997,27.630640029907227,1,in_sample
0042400402,Finals,fixed_window,0.07,60,1749429702.824313,1749429763.539538,-1,0.85,0.83,0.12129541890083491,2101.0,False,0.020000000000000018,0.0011980000000000116,60.71522498130798,1,in_sample
0042400402,Finals,convergence,0.07,60,1749429918.230158,1749430033.093224,-1,0.85,0.84,0.097386447939895,2018.0,False,0.010000000000000009,-0.008332999999999997,114.86306595802307,1,in_sample
0042400402,Finals,fixed_window,0.07,60,1749429918.230158,1749429986.989538,-1,0.85,0.84,0.097386447939895,2018.0,False,0.010000000000000009,-0.008332999999999997,68.75937986373901,1,in_sample
0042400402,Finals,convergence,0.07,60,1749430077.83617,1749430087.943957,-1,0.87,0.86,0.0747555497721864,1969.0,False,0.010000000000000009,-0.006344999999999993,10.107787132263184,1,in_sample
0042400402,Finals,fixed_window,0.07,60,1749430077.83617,1749430140.928299,-1,0.87,0.88,0.0747555497721864,1969.0,False,-0.010000000000000009,-0.025309000000000012,63.09212899208069,1,in_sample
0042400402,Finals,convergence,0.07,60,1749430103.657881,1749430197.510019,-1,0.88,0.9,0.0852785918769244,1946.0,False,-0.020000000000000018,-0.03369200000000002,93.85213804244995,1,in_sample
0042400402,Finals,fixed_window,0.07,60,1749430103.657881,1749430165.131073,-1,0.88,0.89,0.0852785918769244,1946.0,False,-0.010000000000000009,-0.02424500000000001,61.47319197654724,1,in_sample
0042400402,Finals,convergence,0.07,60,1749436036.21379,1749436092.2225,-1,0.99,0.99,0.07201357341558717,252.0,True,0.0,-0.0013860000000000012,56.00871014595032,1,in_sample
0042400402,Finals,fixed_window,0.07,60,1749436036.21379,1749436097.072627,-1,0.99,0.99,0.07201357341558717,252.0,True,0.0,-0.0013860000000000012,60.85883712768555,1,in_sample
0042400402,Finals,convergence,0.07,60,1749436274.714875,1749436304.557748,-1,0.99,0.99,0.07201010222248622,162.0,True,0.0,-0.0013860000000000012,29.842873096466064,1,in_sample
0042400402,Finals,fixed_window,0.07,60,1749436274.714875,1749436350.49745,-1,0.99,0.99,0.07201010222248622,162.0,True,0.0,-0.0013860000000000012,75.78257513046265,1,in_sample
0042400402,Finals,convergence,0.07,60,1749436523.257148,1749436594.926562,-1,0.99,0.99,0.09246839934154522,76.0,True,0.0,-0.0013860000000000012,71.66941404342651,1,in_sample
0042400402,Finals,fixed_window,0.07,60,1749436523.257148,1749436594.926562,-1,0.99,0.99,0.09246839934154522,76.0,True,0.0,-0.0013860000000000012,71.66941404342651,1,in_sample
0042400402,Finals,game_end,0.07,60,1749436642.411534,1749436642.411534,-1,0.99,1.0,0.08172799673904624,23.0,True,-0.010000000000000009,-0.01069300000000001,0.0,1,in_sample
0042400402,Finals,game_end,0.07,60,1749436642.411534,1749436642.411534,-1,0.99,1.0,0.08172799673904624,23.0,True,-0.010000000000000009,-0.01069300000000001,0.0,1,in_sample
0042400403,Finals,convergence,0.07,60,1749689398.64597,1749689419.13188,-1,0.3,0.3,0.10457356382597525,2615.0,False,0.0,-0.0294,20.485909938812256,1,in_sample
0042400403,Finals,fixed_window,0.07,60,1749689398.64597,1749689459.195871,-1,0.3,0.31,0.10457356382597525,2615.0,False,-0.010000000000000009,-0.03967300000000001,60.54990100860596,1,in_sample
0042400403,Finals,convergence,0.07,60,1749689666.932417,1749689735.882172,-1,0.3,0.29,0.10456498239407112,2501.0,False,0.010000000000000009,-0.01911299999999999,68.94975519180298,1,in_sample
0042400403,Finals,fixed_window,0.07,60,1749689666.932417,1749689727.177511,-1,0.3,0.29,0.10456498239407112,2501.0,False,0.010000000000000009,-0.01911299999999999,60.24509406089783,1,in_sample
0042400403,Finals,convergence,0.07,60,1749689827.30525,1749689837.660161,-1,0.29,0.28,0.07610319985056678,2435.0,False,0.009999999999999953,-0.01852500000000005,10.354911088943481,1,in_sample
0042400403,Finals,fixed_window,0.07,60,1749689827.30525,1749689887.657521,-1,0.29,0.27,0.07610319985056678,2435.0,False,0.019999999999999962,-0.00821000000000004,60.35227108001709,1,in_sample
0042400403,Finals,convergence,0.07,60,1749689933.984762,1749689958.647154,-1,0.3,0.34,0.08581254651550672,2390.0,False,-0.040000000000000036,-0.07040800000000004,24.662392139434814,1,in_sample
0042400403,Finals,fixed_window,0.07,60,1749689933.984762,1749689995.598268,-1,0.3,0.34,0.08581254651550672,2390.0,False,-0.040000000000000036,-0.07040800000000004,61.61350607872009,1,in_sample
0042400403,Finals,convergence,0.07,60,1749690703.233175,1749690732.832862,-1,0.31,0.31,0.09552087312957537,2160.0,False,0.0,-0.029945999999999997,29.599686861038208,1,in_sample
0042400403,Finals,fixed_window,0.07,60,1749690703.233175,1749690764.786579,-1,0.31,0.3,0.09552087312957537,2160.0,False,0.010000000000000009,-0.01967299999999999,61.55340385437012,1,in_sample
0042400403,Finals,convergence,0.07,60,1749691821.721122,1749691896.706546,1,0.41,0.47,0.12152536842406128,1787.0,False,0.06,0.025629999999999993,74.98542404174805,1,in_sample
0042400403,Finals,fixed_window,0.07,60,1749691821.721122,1749691882.576718,1,0.41,0.43,0.12152536842406128,1787.0,False,0.020000000000000018,-0.014089999999999988,60.85559606552124,1,in_sample
0042400403,Finals,convergence,0.07,60,1749691929.432027,1749691967.277488,1,0.47,0.49,0.12036878265206799,1752.0,False,0.020000000000000018,-0.014929999999999985,37.84546089172363,1,in_sample
0042400403,Finals,fixed_window,0.07,60,1749691929.432027,1749691989.463227,1,0.47,0.48,0.12036878265206799,1752.0,False,0.010000000000000009,-0.024908999999999994,60.03119993209839,1,in_sample
0042400403,Finals,convergence,0.07,60,1749692466.482179,1749692466.913768,-1,0.44,0.44,0.08160507455014464,1596.0,False,0.0,-0.034496000000000006,0.43158912658691406,1,in_sample
0042400403,Finals,fixed_window,0.07,60,1749692466.482179,1749692527.730169,-1,0.44,0.45,0.08160507455014464,1596.0,False,-0.010000000000000009,-0.044573000000000015,61.247990131378174,1,in_sample
0042400403,Finals,convergence,0.07,60,1749693927.057166,1749694038.337211,1,0.41,0.34,0.0912594394474158,1440.0,False,-0.06999999999999995,-0.10264099999999995,111.28004479408264,1,in_sample
0042400403,Finals,fixed_window,0.07,60,1749693927.057166,1749693987.646733,1,0.41,0.33,0.0912594394474158,1440.0,False,-0.07999999999999996,-0.11240999999999997,60.58956694602966,1,in_sample
0042400403,Finals,convergence,0.07,60,1749694639.326756,1749694639.67679,1,0.4,0.4,0.0709867083112928,1138.0,False,0.0,-0.033600000000000005,0.3500339984893799,1,in_sample
0042400403,Finals,fixed_window,0.07,60,1749694639.326756,1749694699.387716,1,0.4,0.47,0.0709867083112928,1138.0,False,0.06999999999999995,0.03576299999999995,60.06096005439758,1,in_sample
0042400403,Finals,convergence,0.07,60,1749695837.703296,1749695842.244167,-1,0.38,0.34,0.09910077328823275,699.0,False,0.03999999999999998,0.007799999999999977,4.5408711433410645,1,in_sample
0042400403,Finals,fixed_window,0.07,60,1749695837.703296,1749695897.707782,-1,0.38,0.34,0.09910077328823275,699.0,False,0.03999999999999998,0.007799999999999977,60.004486083984375,1,in_sample
0042400403,Finals,convergence,0.07,60,1749695853.437874,1749695858.315403,-1,0.38,0.35,0.09910077328823275,699.0,False,0.030000000000000027,-0.0024169999999999747,4.87752890586853,1,in_sample
0042400403,Finals,fixed_window,0.07,60,1749695853.437874,1749695914.596188,-1,0.38,0.34,0.09910077328823275,699.0,False,0.03999999999999998,0.007799999999999977,61.15831398963928,1,in_sample
0042400403,Finals,convergence,0.07,60,1749695954.792973,1749695981.294334,-1,0.39,0.39,0.08457387348235798,664.0,False,0.0,-0.033306,26.50136089324951,1,in_sample
0042400403,Finals,fixed_window,0.07,60,1749695954.792973,1749696015.396859,-1,0.39,0.37,0.08457387348235798,664.0,False,0.020000000000000018,-0.012969999999999985,60.603885889053345,1,in_sample
0042400403,Finals,convergence,0.07,60,1749696315.952709,1749696416.908066,-1,0.38,0.42,0.07472370099304698,557.0,False,-0.03999999999999998,-0.07354399999999998,100.95535707473755,1,in_sample
0042400403,Finals,fixed_window,0.07,60,1749696315.952709,1749696376.131887,-1,0.38,0.41,0.07472370099304698,557.0,False,-0.02999999999999997,-0.06342499999999998,60.17917799949646,1,in_sample
0042400403,Finals,convergence,0.07,60,1749696427.28475,1749696433.067503,-1,0.47,0.45,0.11129253958854415,515.0,False,0.019999999999999962,-0.014762000000000046,5.782752990722656,1,in_sample
0042400403,Finals,fixed_window,0.07,60,1749696427.28475,1749696487.894895,-1,0.47,0.41,0.11129253958854415,515.0,False,0.06,0.025629999999999993,60.6101450920105,1,in_sample
0042400403,Finals,convergence,0.07,60,1749696570.437471,1749696796.619287,-1,0.57,0.57,0.09532723917626748,482.0,False,0.0,-0.034314000000000004,226.18181610107422,1,in_sample
0042400403,Finals,fixed_window,0.07,60,1749696570.437471,1749696631.05857,-1,0.57,0.55,0.09532723917626748,482.0,False,0.019999999999999907,-0.014482000000000095,60.62109899520874,1,in_sample
0042400403,Finals,convergence,0.07,60,1749696816.334043,1749696830.485033,-1,0.62,0.55,0.11562754943291931,400.0,False,0.06999999999999995,0.03618299999999995,14.150990009307861,1,in_sample
0042400403,Finals,fixed_window,0.07,60,1749696816.334043,1749696879.447032,-1,0.62,0.57,0.11562754943291931,400.0,False,0.050000000000000044,0.016351000000000043,63.11298894882202,1,in_sample
0042400403,Finals,game_end,0.07,60,1749696900.343952,1749698098.607616,-1,0.63,1.0,0.12579873875403833,370.0,False,-0.37,-0.386317,1198.263664007187,1,in_sample
0042400403,Finals,fixed_window,0.07,60,1749696900.343952,1749696960.63581,-1,0.63,0.74,0.12579873875403833,370.0,False,-0.10999999999999999,-0.139785,60.291857957839966,1,in_sample
0042400111,Playoffs,convergence,0.07,60,1745178150.095624,1745179436.633803,-1,0.88,0.87,0.2744843365957785,2840.0,False,0.010000000000000009,-0.0053089999999999925,1286.5381789207458,1,in_sample
0042400111,Playoffs,fixed_window,0.07,60,1745178150.095624,1745178228.460057,-1,0.88,0.85,0.2744843365957785,2840.0,False,0.030000000000000027,0.013683000000000022,78.36443305015564,1,in_sample
0042400111,Playoffs,convergence,0.07,60,1745179548.687975,1745183432.620055,-1,0.92,0.91,0.11705752727432876,2167.4,False,0.010000000000000009,-0.0008849999999999882,3883.9320800304413,1,in_sample
0042400111,Playoffs,fixed_window,0.07,60,1745179548.687975,1745179618.514111,-1,0.92,0.93,0.11705752727432876,2167.4,False,-0.010000000000000009,-0.019709000000000004,69.82613611221313,1,in_sample
0042400111,Playoffs,convergence,0.07,60,1745183456.812208,1745183601.717759,-1,0.94,0.95,0.0707081165291698,1011.0,False,-0.010000000000000009,-0.017273000000000018,144.90555095672607,1,in_sample
0042400111,Playoffs,fixed_window,0.07,60,1745183456.812208,1745183576.240914,-1,0.94,0.97,0.0707081165291698,1011.0,False,-0.030000000000000027,-0.03598500000000004,119.42870616912842,1,in_sample
0042400111,Playoffs,convergence,0.07,60,1745183649.23399,1745183825.811178,-1,0.97,0.97,0.08904110551644491,934.0,False,0.0,-0.004074000000000004,176.57718801498413,1,in_sample
0042400111,Playoffs,fixed_window,0.07,60,1745183649.23399,1745183825.811178,-1,0.97,0.98,0.08904110551644491,934.0,False,-0.010000000000000009,-0.013409000000000013,176.57718801498413,1,in_sample
0042400111,Playoffs,convergence,0.07,60,1745184058.665642,1745185027.26068,-1,0.97,0.98,0.08903252522457024,775.4,False,-0.010000000000000009,-0.013409000000000013,968.5950379371643,1,in_sample
0042400111,Playoffs,fixed_window,0.07,60,1745184058.665642,1745184138.44045,-1,0.97,0.98,0.08903252522457024,775.4,False,-0.010000000000000009,-0.013409000000000013,79.77480792999268,1,in_sample
